Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime,Country
2024-06-30,,Wind ,Hornsea-2,270.4734906,United Kingdom,2024-06-30,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-29,,Wind ,Hornsea-2,222.9287404,United Kingdom,2024-06-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-28,,Wind ,Hornsea-2,183.5323684,United Kingdom,2024-06-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-07-29,,Wind ,Hornsea-2,193.7070341,United Kingdom,2024-07-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-07-09,,Wind ,Hornsea-2,850.8872038,United Kingdom,2024-07-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-25,,Wind ,Hornsea-2,383.2075694,United Kingdom,2024-06-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-07-26,,Wind ,Hornsea-2,332.5116863,United Kingdom,2024-07-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-07-31,,Wind ,Hornsea-2,324.6029912,United Kingdom,2024-07-31,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-25,,Wind ,Hornsea-2,482.0656265,United Kingdom,2024-03-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-13,,Wind ,Hornsea-2,598.1661751,United Kingdom,2024-08-13,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-25,,Wind ,Hornsea-2,999.0003732,United Kingdom,2024-08-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-24,,Wind ,Hornsea-2,877.6419629,United Kingdom,2024-08-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-23,,Wind ,Hornsea-2,60.29661614,United Kingdom,2024-08-23,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-22,,Wind ,Hornsea-2,37.23169057,United Kingdom,2024-08-22,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-21,,Wind ,Hornsea-2,196.3805616,United Kingdom,2024-08-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-20,,Wind ,Hornsea-2,415.7601619,United Kingdom,2024-08-20,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-19,,Wind ,Hornsea-2,69.66203661,United Kingdom,2024-08-19,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-18,,Wind ,Hornsea-2,232.1425592,United Kingdom,2024-08-18,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-17,,Wind ,Hornsea-2,441.4981213,United Kingdom,2024-08-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-16,,Wind ,Hornsea-2,445.7674256,United Kingdom,2024-08-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-14,,Wind ,Hornsea-2,375.7331209,United Kingdom,2024-08-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-01,,Wind ,Hornsea-2,553.8693478,United Kingdom,2024-08-01,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-12,,Wind ,Hornsea-2,715.8058069,United Kingdom,2024-08-12,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-26,,Wind ,Hornsea-2,486.0073852,United Kingdom,2024-06-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-11,,Wind ,Hornsea-2,824.7332167,United Kingdom,2024-08-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-10,,Wind ,Hornsea-2,375.3760373,United Kingdom,2024-08-10,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-09,,Wind ,Hornsea-2,146.1199307,United Kingdom,2024-08-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-08,,Wind ,Hornsea-2,392.4302783,United Kingdom,2024-08-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-07,,Wind ,Hornsea-2,439.9320857,United Kingdom,2024-08-07,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-06,,Wind ,Hornsea-2,937.1042495,United Kingdom,2024-08-06,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-05,,Wind ,Hornsea-2,61.69844841,United Kingdom,2024-08-05,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-04,,Wind ,Hornsea-2,612.3641803,United Kingdom,2024-08-04,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-03,,Wind ,Hornsea-2,859.6981872,United Kingdom,2024-08-03,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-02,,Wind ,Hornsea-2,487.1352177,United Kingdom,2024-08-02,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-27,,Wind ,Hornsea-2,689.5420923,United Kingdom,2024-08-27,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-15,,Wind ,Hornsea-2,756.4649121,United Kingdom,2024-08-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-28,,Wind ,Hornsea-2,681.4992358,United Kingdom,2024-04-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-12,,Wind ,Hornsea-2,689.1128701,United Kingdom,2024-05-12,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-23,,Wind ,Hornsea-2,361.2008827,United Kingdom,2024-06-23,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-11,,Wind ,Hornsea-2,904.8543553,United Kingdom,2024-05-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-23,,Wind ,Hornsea-2,770.8043754,United Kingdom,2024-05-23,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-22,,Wind ,Hornsea-2,107.146401,United Kingdom,2024-05-22,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-21,,Wind ,Hornsea-2,246.4056443,United Kingdom,2024-05-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-20,,Wind ,Hornsea-2,718.8886863,United Kingdom,2024-05-20,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-19,,Wind ,Hornsea-2,390.9116193,United Kingdom,2024-05-19,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-18,,Wind ,Hornsea-2,962.658133,United Kingdom,2024-05-18,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-17,,Wind ,Hornsea-2,688.0236176,United Kingdom,2024-05-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-16,,Wind ,Hornsea-2,728.6695782,United Kingdom,2024-05-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-15,,Wind ,Hornsea-2,16.69431407,United Kingdom,2024-05-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-14,,Wind ,Hornsea-2,945.8891947,United Kingdom,2024-05-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-13,,Wind ,Hornsea-2,656.8842283,United Kingdom,2024-05-13,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-27,,Wind ,Hornsea-2,800.5244883,United Kingdom,2024-05-27,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-10,,Wind ,Hornsea-2,181.9893241,United Kingdom,2024-05-10,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-22,,Wind ,Hornsea-2,742.248998,United Kingdom,2024-06-22,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-09,,Wind ,Hornsea-2,45.99446335,United Kingdom,2024-05-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-08,,Wind ,Hornsea-2,894.6555533,United Kingdom,2024-05-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-07,,Wind ,Hornsea-2,384.3004844,United Kingdom,2024-05-07,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-06,,Wind ,Hornsea-2,757.0202267,United Kingdom,2024-05-06,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-05,,Wind ,Hornsea-2,462.2583833,United Kingdom,2024-05-05,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-04,,Wind ,Hornsea-2,543.3545316,United Kingdom,2024-05-04,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-03,,Wind ,Hornsea-2,189.1034479,United Kingdom,2024-05-03,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-02,,Wind ,Hornsea-2,700.4729157,United Kingdom,2024-05-02,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-01,,Wind ,Hornsea-2,680.2969693,United Kingdom,2024-05-01,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-30,,Wind ,Hornsea-2,990.088288,United Kingdom,2024-04-30,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-29,,Wind ,Hornsea-2,164.228258,United Kingdom,2024-04-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-26,,Wind ,Hornsea-2,334.0058792,United Kingdom,2024-05-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-24,,Wind ,Hornsea-2,826.7441032,United Kingdom,2024-05-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-25,,Wind ,Hornsea-2,739.5461168,United Kingdom,2024-05-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-24,,Wind ,Hornsea-2,5.303836287,United Kingdom,2024-06-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-07-28,,Wind ,Hornsea-2,292.9427508,United Kingdom,2024-07-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-21,,Wind ,Hornsea-2,705.6658403,United Kingdom,2024-06-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-20,,Wind ,Hornsea-2,80.2151068,United Kingdom,2024-06-20,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-19,,Wind ,Hornsea-2,188.5314737,United Kingdom,2024-06-19,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-18,,Wind ,Hornsea-2,220.6415219,United Kingdom,2024-06-18,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-17,,Wind ,Hornsea-2,655.3277779,United Kingdom,2024-06-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-16,,Wind ,Hornsea-2,116.8778446,United Kingdom,2024-06-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-15,,Wind ,Hornsea-2,745.146166,United Kingdom,2024-06-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-14,,Wind ,Hornsea-2,314.6615015,United Kingdom,2024-06-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-13,,Wind ,Hornsea-2,391.1573488,United Kingdom,2024-06-13,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-12,,Wind ,Hornsea-2,328.3221761,United Kingdom,2024-06-12,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-11,,Wind ,Hornsea-2,717.9438155,United Kingdom,2024-06-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-10,,Wind ,Hornsea-2,299.3921276,United Kingdom,2024-06-10,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-09,,Wind ,Hornsea-2,821.8002969,United Kingdom,2024-06-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-08,,Wind ,Hornsea-2,979.9527828,United Kingdom,2024-06-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-07,,Wind ,Hornsea-2,377.9307003,United Kingdom,2024-06-07,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-06,,Wind ,Hornsea-2,1.797160951,United Kingdom,2024-06-06,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-05,,Wind ,Hornsea-2,183.8620171,United Kingdom,2024-06-05,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-04,,Wind ,Hornsea-2,536.5476162,United Kingdom,2024-06-04,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-03,,Wind ,Hornsea-2,385.4983509,United Kingdom,2024-06-03,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-02,,Wind ,Hornsea-2,334.4659506,United Kingdom,2024-06-02,petroineos,2025-06-04 17:08:59.914918,GB
2024-06-01,,Wind ,Hornsea-2,169.1019983,United Kingdom,2024-06-01,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-31,,Wind ,Hornsea-2,416.1225844,United Kingdom,2024-05-31,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-30,,Wind ,Hornsea-2,440.3797772,United Kingdom,2024-05-30,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-29,,Wind ,Hornsea-2,86.57323996,United Kingdom,2024-05-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-05-28,,Wind ,Hornsea-2,327.2593704,United Kingdom,2024-05-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-24,,Wind ,Hornsea-1,183.3000021,United Kingdom,2024-03-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-07-04,,Gas,Blenod-5,4340.0,France,2024-07-04,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-09,,Gas,Blenod-5,6350.0,France,2024-02-09,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-02,,Gas,Blenod-5,3541.0,France,2024-03-02,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-10,,Gas,Blenod-5,5835.0,France,2024-01-10,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-11,,Gas,Blenod-5,4914.0,France,2024-01-11,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-12,,Gas,Blenod-5,6393.0,France,2024-01-12,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-13,,Gas,Blenod-5,6360.0,France,2024-01-13,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-29,,Gas,Blenod-5,6190.0,France,2024-01-29,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-14,,Gas,Blenod-5,5534.0,France,2024-01-14,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-16,,Gas,Blenod-5,6890.0,France,2024-01-16,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-17,,Gas,Blenod-5,4912.0,France,2024-01-17,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-18,,Gas,Blenod-5,3295.0,France,2024-01-18,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-03,,Gas,Blenod-5,3636.0,France,2024-01-03,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-19,,Gas,Blenod-5,4808.0,France,2024-01-19,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-21,,Gas,Blenod-5,5270.0,France,2024-01-21,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-22,,Gas,Blenod-5,4784.0,France,2024-01-22,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-23,,Gas,Blenod-5,6627.0,France,2024-01-23,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-24,,Gas,Blenod-5,4324.0,France,2024-01-24,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-25,,Gas,Blenod-5,4405.0,France,2024-01-25,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-26,,Gas,Blenod-5,5643.0,France,2024-01-26,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-27,,Gas,Blenod-5,4705.0,France,2024-01-27,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-15,,Gas,Blenod-5,4809.0,France,2024-01-15,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-28,,Gas,Blenod-5,3866.0,France,2024-02-28,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-29,,Gas,Blenod-5,4298.0,France,2024-02-29,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-01,,Gas,Blenod-5,5206.0,France,2024-03-01,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-02,,Gas,Blenod-5,4795.0,France,2024-04-02,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-20,,Gas,Blenod-5,5244.0,France,2024-01-20,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-04,,Gas,Blenod-5,5138.0,France,2024-01-04,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-05,,Gas,Blenod-5,5265.0,France,2024-01-05,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-22,,Gas,Blenod-5,3489.0,France,2024-02-22,petroineos,2025-06-04 14:34:27.795036,FR
2024-06-01,,Gas,Blenod-5,4252.0,France,2024-06-01,petroineos,2025-06-04 14:34:27.795036,FR
2025-04-24,,Gas,Blenod-5,6821.0,France,2025-04-24,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-01,,Gas,Blenod-5,6753.0,France,2024-01-01,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-05,,Gas,Blenod-5,3848.0,France,2024-04-05,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-06,,Gas,Blenod-5,5052.0,France,2024-01-06,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-10,,Gas,Blenod-5,3818.0,France,2024-02-10,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-11,,Gas,Blenod-5,6417.0,France,2024-02-11,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-12,,Gas,Blenod-5,6895.0,France,2024-02-12,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-31,,Gas,Blenod-5,3347.0,France,2024-01-31,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-13,,Gas,Blenod-5,4590.0,France,2024-02-13,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-15,,Gas,Blenod-5,4506.0,France,2024-02-15,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-16,,Gas,Blenod-5,5881.0,France,2024-02-16,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-17,,Gas,Blenod-5,5635.0,France,2024-02-17,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-18,,Gas,Blenod-5,4108.0,France,2024-02-18,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-19,,Gas,Blenod-5,3851.0,France,2024-02-19,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-20,,Gas,Blenod-5,6155.0,France,2024-02-20,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-21,,Gas,Blenod-5,5208.0,France,2024-02-21,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-03,,Gas,Blenod-5,6663.0,France,2024-04-03,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-23,,Gas,Blenod-5,4284.0,France,2024-02-23,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-24,,Gas,Blenod-5,5529.0,France,2024-02-24,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-25,,Gas,Blenod-5,6495.0,France,2024-02-25,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-26,,Gas,Blenod-5,3556.0,France,2024-02-26,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-14,,Gas,Blenod-5,3720.0,France,2024-02-14,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-27,,Gas,Blenod-5,5703.0,France,2024-02-27,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-30,,Gas,Blenod-5,6101.0,France,2024-01-30,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-28,,Gas,Blenod-5,5810.0,France,2024-01-28,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-02,,Gas,Blenod-5,3896.0,France,2024-01-02,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-08,,Gas,Blenod-5,5554.0,France,2024-01-08,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-09,,Gas,Blenod-5,3533.0,France,2024-01-09,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-04,,Gas,Blenod-5,5778.0,France,2024-04-04,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-08,,Gas,Blenod-5,6413.0,France,2024-02-08,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-07,,Gas,Blenod-5,5712.0,France,2024-03-07,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-05,,Gas,Blenod-5,6179.0,France,2024-03-05,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-23,,Gas,Blenod-5,5584.0,France,2024-03-23,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-11,,Gas,Blenod-5,3666.0,France,2024-03-11,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-12,,Gas,Blenod-5,3707.0,France,2024-03-12,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-13,,Gas,Blenod-5,6135.0,France,2024-03-13,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-14,,Gas,Blenod-5,3361.0,France,2024-03-14,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-15,,Gas,Blenod-5,5791.0,France,2024-03-15,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-16,,Gas,Blenod-5,4791.0,France,2024-03-16,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-17,,Gas,Blenod-5,6399.0,France,2024-03-17,petroineos,2025-06-04 14:34:27.795036,FR
2024-06-06,,Gas,Blenod-5,3572.0,France,2024-06-06,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-18,,Gas,Blenod-5,3256.0,France,2024-03-18,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-20,,Gas,Blenod-5,4478.0,France,2024-03-20,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-08,,Gas,Blenod-5,4607.0,France,2024-03-08,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-21,,Gas,Blenod-5,3122.0,France,2024-03-21,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-24,,Gas,Blenod-5,4026.0,France,2024-03-24,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-09,,Gas,Blenod-5,4094.0,France,2024-03-09,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-25,,Gas,Blenod-5,6371.0,France,2024-03-25,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-26,,Gas,Blenod-5,5205.0,France,2024-03-26,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-27,,Gas,Blenod-5,5342.0,France,2024-03-27,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-28,,Gas,Blenod-5,3464.0,France,2024-03-28,petroineos,2025-06-04 14:34:27.795036,FR
2024-08-26,,Gas,Blenod-5,3472.0,France,2024-08-26,petroineos,2025-06-04 14:34:27.795036,FR
2025-04-25,,Gas,Blenod-5,6035.0,France,2025-04-25,petroineos,2025-06-04 14:34:27.795036,FR
2024-08-27,,Gas,Blenod-5,4113.0,France,2024-08-27,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-19,,Gas,Blenod-5,6084.0,France,2024-03-19,petroineos,2025-06-04 14:34:27.795036,FR
2024-06-08,,Gas,Blenod-5,3845.0,France,2024-06-08,petroineos,2025-06-04 14:34:27.795036,FR
2024-07-02,,Gas,Blenod-5,4603.0,France,2024-07-02,petroineos,2025-06-04 14:34:27.795036,FR
2025-01-17,,Gas,Blenod-5,6774.0,France,2025-01-17,petroineos,2025-06-04 14:34:27.795036,FR
2025-03-31,,Gas,Blenod-5,6225.0,France,2025-03-31,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-10,,Gas,Blenod-5,5183.0,France,2024-03-10,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-08,,Gas,Blenod-5,4338.0,France,2024-04-08,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-10,,Gas,Blenod-5,6542.0,France,2024-04-10,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-23,,Gas,Blenod-5,5553.0,France,2024-04-23,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-11,,Gas,Blenod-5,3235.0,France,2024-04-11,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-12,,Gas,Blenod-5,3417.0,France,2024-04-12,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-13,,Gas,Blenod-5,3571.0,France,2024-04-13,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-01,,Gas,Blenod-5,6970.0,France,2024-04-01,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-14,,Gas,Blenod-5,5242.0,France,2024-04-14,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-16,,Gas,Blenod-5,4792.0,France,2024-04-16,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-17,,Gas,Blenod-5,5785.0,France,2024-04-17,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-22,,Gas,Blenod-5,3612.0,France,2024-03-22,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-18,,Gas,Blenod-5,5605.0,France,2024-04-18,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-20,,Gas,Blenod-5,5112.0,France,2024-04-20,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-06,,Gas,Blenod-5,4342.0,France,2024-03-06,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-21,,Gas,Blenod-5,4419.0,France,2024-04-21,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-24,,Gas,Blenod-5,5016.0,France,2024-04-24,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-07,,Gas,Blenod-5,4348.0,France,2024-04-07,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-25,,Gas,Blenod-5,4491.0,France,2024-04-25,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-26,,Gas,Blenod-5,5332.0,France,2024-04-26,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-27,,Gas,Blenod-5,5812.0,France,2024-04-27,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-15,,Gas,Blenod-5,3903.0,France,2024-04-15,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-31,,Gas,Blenod-5,6265.0,France,2024-03-31,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-30,,Gas,Blenod-5,4324.0,France,2024-03-30,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-29,,Gas,Blenod-5,3785.0,France,2024-03-29,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-19,,Gas,Blenod-5,5915.0,France,2024-04-19,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-03,,Gas,Blenod-5,5206.0,France,2024-03-03,petroineos,2025-06-04 14:34:27.795036,FR
2025-01-29,,Gas,Blenod-5,4220.0,France,2025-01-29,petroineos,2025-06-04 14:34:27.795036,FR
2024-08-29,,Gas,Blenod-5,4691.0,France,2024-08-29,petroineos,2025-06-04 14:34:27.795036,FR
2024-04-06,,Gas,Blenod-5,4987.0,France,2024-04-06,petroineos,2025-06-04 14:34:27.795036,FR
2024-01-07,,Gas,Blenod-5,6136.0,France,2024-01-07,petroineos,2025-06-04 14:34:27.795036,FR
2024-03-04,,Gas,Blenod-5,4498.0,France,2024-03-04,petroineos,2025-06-04 14:34:27.795036,FR
2024-12-31,,Gas,Blenod-5,5766.0,France,2024-12-31,petroineos,2025-06-04 14:34:27.795036,FR
2024-07-01,,Gas,Blenod-5,5740.0,France,2024-07-01,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-07,,Gas,Blenod-5,3934.0,France,2024-02-07,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-06,,Gas,Blenod-5,4285.0,France,2024-02-06,petroineos,2025-06-04 14:34:27.795036,FR
2024-02-05,,Gas,Blenod-5,3632.0,France,2024-02-05,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-10,,Gas,Blenod-5,5369.0,France,2024-05-10,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-11,,Gas,Blenod-5,4198.0,France,2024-05-11,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-12,,Gas,Blenod-5,3191.0,France,2024-05-12,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-13,,Gas,Blenod-5,4577.0,France,2024-05-13,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-29,,Gas,Blenod-5,4889.0,France,2024-05-29,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-14,,Gas,Blenod-5,5487.0,France,2024-05-14,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-16,,Gas,Blenod-5,6634.0,France,2024-05-16,petroineos,2025-06-04 14:34:27.795036,FR
2024-05-17,,Gas,Blenod-5,3059.0,France,2024-05-17,petroineos,2025-06-04 14:34:27.795036,FR
